,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_paraph_class,logprob
550,27,2,18,Religion (Buddhism and Ancestor Worship),"We saw statues in the temple of the Five Hundred Genii at Canton, dedicated to the memory of distinguished followers of that great philosopher; and here we have before us great statues of Buddha himself.",Religion (Buddhism and Ancestor Worship),0.9999997019404407
551,27,2,18,Religion (Buddhism and Ancestor Worship),"These immense figures are carved out of wood according to the conventional model of Buddhas the world over, i.e., in the sitting posture with legs crossed somewhat after the manner of the sartorial artist of earlier days, with eyebrows thinly trimmed down and with looped pendent ear lobes.",Religion (Buddhism and Ancestor Worship),0.9999997019871092
552,27,2,18,Religion (Buddhism and Ancestor Worship),"Observe how, in his downcast gaze, the conception of humility has been wrought out as a proper attribute of the real philosopher; at the same time there is the expression of repose as one who has mastered all the ills of life and attained Nirvana.",Religion (Buddhism and Ancestor Worship),0.999999940388081
553,27,2,18,Religion (Buddhism and Ancestor Worship),"I have seen some wonderful monolithic statues of Buddha in Ceylon cut from prodigious granite bowlders and standing erect forty feet in height; also some of about an equal length lying prostrate in the rock temples at Dambulla, not far from the same place.",Architecture and Building,0.9999716292936729
554,27,2,18,Religion (Buddhism and Ancestor Worship),Even in this temple you may see the ubiquitous dragon wriggling in that ornate background of the statue.,Architecture and Building,0.9960665510263905
555,27,3,14,Missionary Work,"We must now make our obeisance, and leaving the presence of this august image of the great Indian philosopher, zigzag our way through teeming multitudes to our ship.",Missionary Work,0.9724358263718682
556,27,3,14,Missionary Work,"Returning again to Shanghai, we enter the vehicle which I likened to the ""One-Hoss Shay,"" and passing around the native city enter the compound of the South Gate Presbyterian School, where we will find a charming group of native schoolgirls under the care of Miss Cogdal and receiving instruction in embroidery.",Education,0.9999904635997124
557,28,2,4,Daily Life and Occupations,"Embroidery is the crowning glory of every wardrobe, and a wardrobe in China is not pretentious until it reaches a value of from five to ten thousand dollars.",Fashion and Dress,0.9999886164334757
558,28,2,4,Daily Life and Occupations,"It is for furniture, wall decoration, screens, indeed, for everything in which rich silk fabric can form a part, from chair cushions to the royal robes of the Imperial Court.",Fashion and Dress,0.9670042201273552
559,28,2,4,Daily Life and Occupations,"Birds, butterflies, flowers, life figures and portraiture are all marvelously executed in the most exquisite colors and designs.",Photography and Imaging,0.6529277406369042
560,28,2,4,Daily Life and Occupations,"Here you see a number of girls, nearly all from families of the better class, some grown to womanhood, others little tots, all neatly attired and as diligent as ants, at work on pieces of embroidery, stretched on sticks, after the fashion of the quilting frame of bygone days.",Daily Life and Occupations,0.9999393253310349
561,28,2,4,Daily Life and Occupations,"It would be impossible, in all China, nay, in all the world, I am inclined to think, to find a more comely and cultured group of girls than these; so gentle, so refined, so modest.",Social Classes and Customs,0.9999932649652122
562,28,2,4,Daily Life and Occupations,And at this school several natives and others connected with the mission were doing guard duty every night; but no attack was ever made.,Daily Life and Occupations,0.812997078332065
563,28,2,4,Daily Life and Occupations,"Distance destroys sympathy, and those far away cannot realize how terribly cruel and wanton and widespread was the butchery of innocence in that relentless war.",War and Conflict,0.9999997615523455
564,28,2,4,Daily Life and Occupations,This school is located quite away from the European settlement in one of the suburbs of the native city and is surrounded altogether by a native population.,Education,0.9999955891614225
565,28,2,4,Daily Life and Occupations,"It was apparently under excellent management, and when these girls were allowed for the first time to look at some of Underwood & Underwood's stereoscopic photographs through the stereoscope, they were quite overpowered with curiosity, wonder and amazement; and when they learned they were to be stereographed they hopped about in the most lively fashion, as girls are wont to do when their joy becomes ecstatic.",Photography and Imaging,0.9812937656159182
566,28,2,4,Daily Life and Occupations,They could scarcely be longer held at the plodding work of embroidery; they were all in a frolic when Miss Cogdal gave license for a romp in the yard.,Daily Life and Occupations,0.999932001932431
567,28,2,4,Daily Life and Occupations,"Then to show me how Occidental these Oriental girls are becoming under Western tuition, Miss Cogdal assembled her little flock for an exercise with the dumbbells.",Education,0.9694804835198553
568,29,2,20,Social Classes and Customs,"The little girls are placed in front, the larger ones in the rear; they all engage in the exercises with eagerness and animation and acquit themselves seemingly as well as Western girls could do.",Social Classes and Customs,0.9999905232110665
569,29,2,20,Social Classes and Customs,On several occasions before I have asked you to notice the sad and expressionless faces in native groups; but these countenances are scarcely more than half Mongolian; they are bright and cheerful.,Social Classes and Customs,0.9999992847764076
570,29,2,20,Social Classes and Customs,"This is partially owing to the fact that they have just been looking through the stereoscope and are at this moment being immortalized after the fashion of the subjects of the views they have seen, and partly to the loving influence of their kindly teacher.",Social Classes and Customs,0.9715990603635369
571,29,2,20,Social Classes and Customs,"We find here no bare feet nor dirty faces, no soiled garments; all are neat and tidy, and from refined homes and under a faithful American teacher.",Social Classes and Customs,0.9999738948742132
572,29,2,20,Social Classes and Customs,"Some four months later when I returned from Pekin and the North, I secured a stereoscope for their teacher with a picture of the class.",Education,0.9789393896811651
573,29,2,20,Social Classes and Customs,"When the stereoscope and the pictures were presented to Miss Cogdal she could scarcely repress her clamorous, importunate pupils, who clung to her skirts, awaiting their turns to witness their own faces under the magical effect, as it seemed to them, of the stereoscope.",Social Classes and Customs,0.9999841437113193
