chapter,paragraph,paraph_class,paraph_class_name,text,sentence_paraph_class,logprob,categories,categories_probs,length_cats
28,2,4,Daily Life and Occupations,"Here you see a number of girls, nearly all from families of the better class, some grown to womanhood, others little tots, all neatly attired and as diligent as ants, at work on pieces of embroidery, stretched on sticks, after the fashion of the quilting frame of bygone days.",Daily Life and Occupations,0.9999393253310348,"['Daily Life and Occupations', 'Social Classes and Customs', 'Family and Social Structures', 'Fashion and Dress', 'Education']","[0.20644955394670034, 0.2064491109816355, 0.2064417036333864, 0.20644015357900722, 0.17421903487007523]",5
28,2,4,Daily Life and Occupations,"It would be impossible, in all China, nay, in all the world, I am inclined to think, to find a more comely and cultured group of girls than these; so gentle, so refined, so modest.",Social Classes and Customs,0.9999932649652122,"['Social Classes and Customs', 'Family and Social Structures']","[0.7641411165780011, 0.23521309685315714]",2
28,2,4,Daily Life and Occupations,And at this school several natives and others connected with the mission were doing guard duty every night; but no attack was ever made.,Daily Life and Occupations,0.812997078332065,"['Missionary Work', 'Daily Life and Occupations', 'War and Conflict', 'British Colonialism', 'Military and Naval Defenses']","[0.20327500344201044, 0.20326174819649162, 0.20326153028457158, 0.20325845469522263, 0.1869419306228293]",5
28,2,4,Daily Life and Occupations,"Distance destroys sympathy, and those far away cannot realize how terribly cruel and wanton and widespread was the butchery of innocence in that relentless war.",War and Conflict,0.9999997615523456,['War and Conflict'],[0.9989148436055127],1
28,2,4,Daily Life and Occupations,This school is located quite away from the European settlement in one of the suburbs of the native city and is surrounded altogether by a native population.,Education,0.9999955891614224,"['British Colonialism', 'Education', 'Missionary Work', 'Geography and Topography', 'Social Classes and Customs']","[0.20109076853271457, 0.20107272122677283, 0.2008857512722288, 0.19790145990808752, 0.17507810399657317]",5
28,2,4,Daily Life and Occupations,"It was apparently under excellent management, and when these girls were allowed for the first time to look at some of Underwood & Underwood's stereoscopic photographs through the stereoscope, they were quite overpowered with curiosity, wonder and amazement; and when they learned they were to be stereographed they hopped about in the most lively fashion, as girls are wont to do when their joy becomes ecstatic.",Photography and Imaging,0.9812937656159182,"['Photography and Imaging', 'Daily Life and Occupations']","[0.4998650432959007, 0.49973141965835505]",2
28,2,4,Daily Life and Occupations,They could scarcely be longer held at the plodding work of embroidery; they were all in a frolic when Miss Cogdal gave license for a romp in the yard.,Daily Life and Occupations,0.999932001932431,['Daily Life and Occupations'],[0.9998569802729859],1
28,2,4,Daily Life and Occupations,"Then to show me how Occidental these Oriental girls are becoming under Western tuition, Miss Cogdal assembled her little flock for an exercise with the dumbbells.",Education,0.9694804835198552,"['Education', 'British Colonialism', 'Daily Life and Occupations']","[0.33355207286420613, 0.3334660088831186, 0.3327564423246609]",3
29,2,20,Social Classes and Customs,"The little girls are placed in front, the larger ones in the rear; they all engage in the exercises with eagerness and animation and acquit themselves seemingly as well as Western girls could do.",Social Classes and Customs,0.9999905232110664,"['Education', 'Daily Life and Occupations']","[0.4995424144403216, 0.49902763817990653]",2
29,2,20,Social Classes and Customs,On several occasions before I have asked you to notice the sad and expressionless faces in native groups; but these countenances are scarcely more than half Mongolian; they are bright and cheerful.,Social Classes and Customs,0.9999992847764076,['British Colonialism'],[0.9999726228442378],1
29,2,20,Social Classes and Customs,"This is partially owing to the fact that they have just been looking through the stereoscope and are at this moment being immortalized after the fashion of the subjects of the views they have seen, and partly to the loving influence of their kindly teacher.",Social Classes and Customs,0.9715990603635368,"['Photography and Imaging', 'Education', 'Daily Life and Occupations']","[0.35862499590570557, 0.3586221746680958, 0.2825828799762766]",3
29,2,20,Social Classes and Customs,"We find here no bare feet nor dirty faces, no soiled garments; all are neat and tidy, and from refined homes and under a faithful American teacher.",Social Classes and Customs,0.9999738948742132,"['Education', 'Social Classes and Customs', 'Missionary Work', 'Family and Social Structures', 'Fashion and Dress']","[0.2000379076115534, 0.20003507000198215, 0.20000753613888442, 0.1999904143267517, 0.19982638978489736]",5
29,2,20,Social Classes and Customs,"Some four months later when I returned from Pekin and the North, I secured a stereoscope for their teacher with a picture of the class.",Education,0.9789393896811652,"['Photography and Imaging', 'Education', 'Missionary Work']","[0.39127326796230893, 0.3912703297653878, 0.21694808098644408]",3
29,2,20,Social Classes and Customs,"When the stereoscope and the pictures were presented to Miss Cogdal she could scarcely repress her clamorous, importunate pupils, who clung to her skirts, awaiting their turns to witness their own faces under the magical effect, as it seemed to them, of the stereoscope.",Social Classes and Customs,0.9999841437113192,"['Photography and Imaging', 'Daily Life and Occupations', 'Family and Social Structures', 'Education']","[0.33478533930978344, 0.3347188705973885, 0.23627160098497824, 0.09421904018921524]",4
29,2,20,Social Classes and Customs,"Keeping in mind that those pupils in the rear of the line are young ladies, I must tell you how carefully girls of the upper class are reared as regards moral and social training; though we are not to forget that China is full of paradoxes and contradictions.",Social Classes and Customs,0.9999910592141044,"['Social Classes and Customs', 'Family and Social Structures', 'Education', 'Missionary Work']","[0.250064708142273, 0.2500632772539683, 0.25004658477183245, 0.2495441288036472]",4
29,2,20,Social Classes and Customs,"In reconciliation of these paradoxical statements, let me quote from a preface of a most interesting little book translated from the Chinese by Mrs. S. L. Baldwin: ""Few people in the West have any intelligent conception of the remarkable civilization that has existed in China for hundreds of years, and this in strange contrast with her squalor, poverty and heathenism.""",Social Classes and Customs,0.999999046293624,['Missionary Work'],[0.9998773724640094],1
29,2,20,Social Classes and Customs,"Wherever we go in this ""Flowery Kingdom"" we are meeting these contradictions, viz.: remarkable civilization and amazing barbarism; so that one is constantly admiring and as constantly in a mood of imprecation.",Social Classes and Customs,0.9999997019871092,"['Social Classes and Customs', 'British Colonialism']","[0.5228966551704247, 0.4766219781568223]",2
29,2,20,Social Classes and Customs,"The little book to whose translation I have referred, is a book of etiquette entitled: ""Instruction for Chinese Women and Girls.""",Social Classes and Customs,0.9999971987968492,"['Social Classes and Customs', 'Family and Social Structures', 'Daily Life and Occupations', 'Fashion and Dress']","[0.29886600886674475, 0.2988649757240597, 0.27867977365507407, 0.12173347091303865]",4
29,2,20,Social Classes and Customs,"This extraordinary little book of etiquette was written over eighteen hundred years ago by one Pang Tai Ku, a very celebrated literary woman, and her instructions are so remarkable when we consider the time at which they were written that I cannot refrain from quoting some portions to you while these little girls and young ladies are before you; because we can scarcely help associating their grace and good breeding with such moral teaching as has come down through the centuries from Pang Tai Ku.",Social Classes and Customs,0.9999994039345736,"['Family and Social Structures', 'Social Classes and Customs', 'Education']","[0.333542618506042, 0.3334998429856922, 0.33295272674082727]",3
29,2,20,Social Classes and Customs,"Let me first give you the introduction to this venerable book of etiquette: ""Tai Ku, your handmaid, is of an illustrious family and was a philosopher's wife.",Social Classes and Customs,0.9967740892820044,"['Social Classes and Customs', 'Family and Social Structures']","[0.49994944576189776, 0.49994926703609904]",2
29,2,20,Social Classes and Customs,"I have tried to perfect myself in the four womanly virtues, which are: First, carefulness of deportment, which includes manners, dress, and all IIO outward conduct; second, all womanly duties; third, talking little and that of profit; fourth, to be virtuous.",Social Classes and Customs,0.9999940995904942,"['Fashion and Dress', 'Daily Life and Occupations', 'Social Classes and Customs']","[0.3562491776528272, 0.35221958473593856, 0.29126074356062454]",3
29,2,20,Social Classes and Customs,I also earnestly tried to follow the example of the nine upright women' and 'three chaste ones' (ancient Chinese women distinguished for their virtues).,Social Classes and Customs,0.999997854140503,"['Family and Social Structures', 'Social Classes and Customs']","[0.4996134639668424, 0.49959952862633983]",2
